"","eip"
"8982",0.24
"8983",0.1
"8984",0.08
"8985",0.14
"8986",0.26
"8987",0.1
"8988",0.3
"8989",0.27
"8990",0.24
"8991",0.19
"8992",0.12
"8993",0.14
"8994",0.34
"8995",0.27
"8996",0.33
"8997",0.12
"8998",0.49
"8999",0.16
"9000",0.18
"9001",0.15
"9002",0.15
"9003",0.3
"9004",0.16
"9005",0.13
"9006",0.15
"9007",0.25
"9008",0.17
"9009",0.17
"9010",0.26
"9011",0.23
"9012",0.45
"9013",0.27
"9014",0.25
"9015",0.26
"9016",0.49
"9017",0.36
"9018",0.34
"9019",0.31
"9020",0.26
"9021",0.71
"9022",0.43
"9023",0.26
"9024",0.61
"9025",0.26
"9026",0.43
"9027",0.31
"9028",0.38
"9029",0.33
"9030",0.3
"9031",0.18
"9032",0.3
"9033",0.52
"9034",0.33
"9035",0.4
"9036",0.28
"9037",0.2
"9038",0.51
"9039",0.42
"9040",0.16
"9041",0.63
"9042",0.54
"9043",0.24
"9044",0.27
"9045",0.33
"9046",0.2
"9047",0.13
"9048",0.25
"9049",0.16
"9050",0.23
"9051",0.19
"9052",0.15
"9053",0.23
"9054",0.19
"9055",0.2
"9056",0.19
"9057",0.33
"9058",0.2
"9059",0.34
"9060",0.25
"9061",0.23
"9062",0.21
"9063",0.25
"9064",0.31
"9065",0.39
"9066",0.18
"9067",0.19
"9068",0.25
"9069",0.37
"9070",0.11
"9071",0.14
"9072",0.16
"9073",0.2
"9074",0.32
"9075",0.24
"9076",0.21
"9077",0.13
"9078",0.29
"9079",0.2
"9080",0.44
"9081",0.13
"9082",0.2
"9083",0.21
"9084",0.22
"9085",0.22
"9086",0.13
"9087",0.23
"9088",0.47
"9089",0.2
"9090",0.29
"9091",0.2
"9092",0.17
"9093",0.19
"9094",0.23
"9095",0.18
"9096",0.16
"9097",0.43
"9098",0.32
"9099",0.27
"9100",0.36
"9101",0.13
"9102",0.15
"9103",0.37
"9104",0.13
"9105",0.18
"9106",0.2
"9107",0.17
"9108",0.19
"9109",0.18
"9110",0.16
"9111",0.22
"9112",0.25
"9113",0.24
"9114",0.17
"9115",0.12
"9116",0.16
"9117",0.08
"9118",0.29
"9119",0.23
"9120",0.16
"9121",0.22
"9122",0.12
"9123",0.18
"9124",0.14
"9125",0.24
"9126",0.11
"9127",0.19
"9128",0.22
"9129",0.2
"9130",0.21
"9131",0.2
"9132",0.19
"9133",0.22
"9134",0.31
"9135",0.12
"9136",0.16
"9137",0.37
"9138",0.18
"9139",0.34
"9140",0.19
"9141",0.24
"9142",0.15
"9143",0.21
"9144",0.58
"9145",0.33
"9146",0.51
"9147",0.2
"9148",0.34
"9149",0.27
"9150",0.22
"9151",0.57
"9152",0.18
"9153",0.26
"9154",0.31
"9155",0.46
"9156",0.28
"9157",0.19
"9158",0.24
"9159",0.47
"9160",0.17
"9161",0.35
"9162",0.29
"9163",0.35
"9164",0.4
"9165",0.77
"9166",0.22
"9167",0.3
"9168",0.24
"9169",0.3
"9170",0.26
"9171",0.45
"9172",0.25
"9173",0.28
"9174",0.51
"9175",0.27
"9176",0.43
"9177",0.51
"9178",0.52
"9179",0.3
"9180",0.99
"9181",0.22
"9182",0.36
"9183",0.22
"9184",0.44
"9185",0.24
"9186",0.21
"9187",0.26
"9188",0.12
"9189",0.24
"9190",0.29
"9191",0.19
"9192",0.28
"9193",0.24
"9194",0.22
"9195",0.19
"9196",0.16
"9197",0.21
"9198",0.15
"9199",0.21
"9200",0.18
"9201",0.25
"9202",0.45
"9203",0.37
"9204",0.17
"9205",0.12
"9206",0.15
"9207",0.15
"9208",0.24
"9209",0.19
"9210",0.13
"9211",0.12
"9212",0.09
"9213",0.16
"9214",0.1
"9215",0.31
"9216",0.21
"9217",0.53
"9218",0.22
"9219",0.19
"9220",0.48
"9221",0.38
"9222",0.16
"9223",0.35
"9224",0.22
"9225",0.21
"9226",0.22
"9227",0.11
"9228",0.17
"9229",0.21
"9230",0.23
"9231",0.13
"9232",0.31
"9233",0.5
"9234",0.3
"9235",0.5
"9236",0.1
"9237",0.14
"9238",0.43
"9239",0.17
"9240",0.38
"9241",0.2
"9242",0.21
"9243",0.22
"9244",0.23
"9245",0.13
"9246",0.32
"9247",0.43
"9248",0.26
"9249",0.21
"9250",0.42
"9251",0.31
"9252",0.1
"9253",0.19
"9254",0.1
"9255",0.31
"9256",0.06
"9257",0.22
"9258",0.1
"9259",0.3
"9260",0.15
"9261",0.1
"9262",0.17
"9263",0.28
"9264",0.11
"9265",0.24
"9266",0.23
"9267",0.1
"9268",0.12
"9269",0.39
"9270",0.16
"9271",0.32
"9272",0.39
"9273",0.17
"9274",0.16
"9275",0.3
"9276",0.21
"9277",0.16
"9278",0.28
"9279",0.35
"9280",0.36
"9281",0.26
"9282",0.15
"9283",0.54
"9284",0.4
"9285",0.38
"9286",0.29
"9287",0.68
"9288",0.47
"9289",0.51
"9290",0.39
"9291",0.31
"9292",0.32
"9293",0.31
"9294",0.6
"9295",0.56
"9296",0.35
"9297",0.34
"9298",0.24
"9299",0.28
"9300",0.3
"9301",0.35
"9302",0.18
"9303",0.21
"9304",0.25
"9305",0.28
"9306",0.35
"9307",0.47
"9308",0.62
"9309",0.55
"9310",0.25
"9311",0.71
"9312",0.29
"9313",0.72
"9314",0.53
"9315",0.47
"9316",0.99
"9317",0.19
"9318",0.16
"9319",0.15
"9320",0.11
"9321",0.15
"9322",0.27
"9323",0.27
"9324",0.18
"9325",0.45
"9326",0.44
"9327",0.23
"9328",0.24
"9329",0.24
"9330",0.12
"9331",0.43
"9332",0.2
"9333",0.07
"9334",0.13
"9335",0.29
"9336",0.2
"9337",0.21
"9338",0.13
"9339",0.16
"9340",0.16
"9341",0.17
"9342",0.23
"9343",0.13
"9344",0.15
"9345",0.3
"9346",0.17
"9347",0.15
"9348",0.13
"9349",0.22
"9350",0.23
"9351",0.19
"9352",0.22
"9353",0.36
"9354",0.26
"9355",0.16
"9356",0.19
"9357",0.15
"9358",0.24
"9359",0.21
"9360",0.17
"9361",0.2
"9362",0.15
"9363",0.12
"9364",0.17
"9365",0.1
"9366",0.19
"9367",0.08
"9368",0.12
"9369",0.19
"9370",0.21
"9371",0.22
"9372",0.15
"9373",0.26
"9374",0.24
"9375",0.26
"9376",0.17
"9377",0.22
"9378",0.32
"9379",0.23
"9380",0.12
"9381",0.14
"9382",0.53
"9383",0.14
"9384",0.16
"9385",0.21
"9386",0.12
"9387",0.18
"9388",0.12
"9389",0.13
"9390",0.11
"9391",0.21
"9392",0.1
"9393",0.29
"9394",0.18
"9395",0.21
"9396",0.24
"9397",0.07
"9398",0.1
"9399",0.17
"9400",0.22
"9401",0.26
"9402",0.11
"9403",0.19
"9404",0.13
"9405",0.56
"9406",0.09
"9407",0.17
"9408",0.26
"9409",0.2
"9410",0.18
"9411",0.15
"9412",0.29
"9413",0.1
"9414",0.16
"9415",0.27
"9416",0.25
"9417",0.38
"9418",0.36
"9419",0.55
"9420",0.34
"9421",0.28
"9422",0.49
"9423",0.3
"9424",0.22
"9425",0.29
"9426",0.35
"9427",0.47
"9428",0.25
"9429",0.21
"9430",0.21
"9431",0.17
"9432",0.48
"9433",0.68
"9434",0.31
"9435",0.23
"9436",0.2
"9437",0.16
"9438",0.41
"9439",0.4
"9440",0.54
"9441",0.38
"9442",0.64
"9443",0.19
"9444",0.34
"9445",0.25
"9446",0.44
"9447",0.4
"9448",0.36
"9449",0.23
"9450",0.27
"9451",0.48
"9452",0.38
"9453",0.28
"9454",0.32
"9455",0.26
"9456",0.42
"9457",0.21
"9458",0.22
"9459",0.19
"9460",0.33
"9461",0.22
"9462",0.17
"9463",0.32
"9464",0.16
"9465",0.11
"9466",0.17
"9467",0.27
"9468",0.14
"9469",0.21
"9470",0.28
"9471",0.14
"9472",0.42
"9473",0.34
"9474",0.27
"9475",0.33
"9476",0.34
"9477",0.18
"9478",0.39
"9479",0.29
"9480",0.14
"9481",0.1
"9482",0.32
"9483",0.2
"9484",0.38
"9485",0.2
"9486",0.25
"9487",0.2
"9488",0.21
"9489",0.21
"9490",0.45
"9491",0.16
"9492",0.19
"9493",0.22
"9494",0.15
"9495",0.48
"9496",0.16
"9497",0.15
"9498",0.27
"9499",0.25
"9500",0.27
"9501",0.21
"9502",0.18
"9503",0.18
"9504",0.17
"9505",0.23
"9506",0.1
"9507",0.18
"9508",0.33
"9509",0.38
"9510",0.09
"9511",0.22
"9512",0.18
"9513",0.21
"9514",0.31
"9515",0.3
"9516",0.34
"9517",0.22
"9518",0.31
"9519",0.28
"9520",0.22
"9521",0.32
"9522",0.22
"9523",0.15
"9524",0.34
"9525",0.12
"9526",0.15
"9527",0.18
"9528",0.14
"9529",0.05
"9530",0.21
"9531",0.2
"9532",0.18
"9533",0.24
"9534",0.08
"9535",0.27
"9536",0.28
"9537",0.17
"9538",0.29
"9539",0.21
"9540",0.21
"9541",0.11
"9542",0.25
"9543",0.36
"9544",0.24
"9545",0.18
"9546",0.22
"9547",0.33
"9548",0.18
"9549",0.21
"9550",0.15
"9551",0.27
"9552",0.37
"9553",0.24
"9554",0.42
"9555",0.34
"9556",0.32
"9557",0.21
"9558",0.28
"9559",0.19
"9560",0.19
"9561",0.36
"9562",0.3
"9563",0.29
"9564",0.27
"9565",0.29
"9566",0.54
"9567",0.28
"9568",0.28
"9569",0.25
"9570",0.49
"9571",0.32
"9572",0.29
"9573",0.2
"9574",0.42
"9575",0.26
"9576",0.21
"9577",0.61
"9578",0.43
"9579",0.29
"9580",0.92
"9581",0.24
"9582",0.31
"9583",0.29
"9584",0.52
"9585",0.88
"9586",0.21
"9587",0.23
"9588",0.38
"9589",0.26
"9590",0.77
"9591",0.31
"9592",0.19
"9593",0.15
"9594",0.25
"9595",0.42
"9596",0.12
"9597",0.18
"9598",0.23
"9599",0.28
"9600",0.21
"9601",0.23
"9602",0.12
"9603",0.25
"9604",0.18
"9605",0.18
"9606",0.47
"9607",0.24
"9608",0.13
"9609",0.12
"9610",0.27
"9611",0.18
"9612",0.13
"9613",0.19
"9614",0.24
"9615",0.22
"9616",0.26
"9617",0.13
"9618",0.18
"9619",0.16
"9620",0.14
"9621",0.24
"9622",0.22
"9623",0.15
"9624",0.38
"9625",0.13
"9626",0.22
"9627",0.25
"9628",0.28
"9629",0.1
"9630",0.16
"9631",0.29
"9632",0.18
"9633",0.38
"9634",0.4
"9635",0.19
"9636",0.34
"9637",0.21
"9638",0.26
"9639",0.37
"9640",0.18
"9641",0.18
"9642",0.15
"9643",0.16
"9644",0.09
"9645",0.41
"9646",0.22
"9647",0.21
"9648",0.26
"9649",0.13
"9650",0.36
"9651",0.18
"9652",0.36
"9653",0.15
"9654",0.32
"9655",0.21
"9656",0.08
"9657",0.84
"9658",0.21
"9659",0.18
"9660",0.23
"9661",0.15
"9662",0.16
"9663",0.21
"9664",0.21
"9665",0.43
"9666",0.17
"9667",0.08
"9668",0.22
"9669",0.16
"9670",0.2
"9671",0.31
"9672",0.22
"9673",0.16
"9674",0.16
"9675",0.26
"9676",0.33
"9677",0.42
"9678",0.29
"9679",0.22
"9680",0.14
"9681",0.49
"9682",0.39
"9683",0.07
"9684",0.25
"9685",0.21
"9686",0.28
"9687",0.33
"9688",0.28
"9689",0.16
"9690",0.26
"9691",0.22
"9692",0.23
"9693",0.33
"9694",0.55
"9695",0.18
"9696",0.39
"9697",0.73
"9698",0.24
"9699",0.23
"9700",0.35
"9701",0.25
"9702",0.54
"9703",0.24
"9704",0.23
"9705",0.39
"9706",0.47
"9707",0.41
"9708",0.28
"9709",0.26
"9710",0.49
"9711",0.23
"9712",0.75
"9713",0.27
"9714",0.36
"9715",0.29
"9716",0.33
"9717",0.31
"9718",0.22
"9719",0.45
"9720",0.2
"9721",0.26
"9722",0.44
"9723",0.4
"9724",0.26
"9725",0.16
"9726",0.28
"9727",0.32
"9728",0.28
"9729",0.77
"9730",0.44
"9731",0.36
"9732",0.16
"9733",0.2
"9734",0.27
"9735",0.17
"9736",0.32
"9737",0.52
"9738",0.33
"9739",0.13
"9740",0.3
"9741",0.43
"9742",0.24
"9743",0.38
"9744",0.18
"9745",0.2
"9746",0.18
"9747",0.27
"9748",0.17
"9749",0.15
"9750",0.29
"9751",0.22
"9752",0.2
"9753",0.22
"9754",0.16
"9755",0.22
"9756",0.22
"9757",0.13
"9758",0.28
"9759",0.25
"9760",0.12
"9761",0.28
"9762",0.36
"9763",0.38
"9764",0.14
"9765",0.24
"9766",0.72
"9767",0.24
"9768",0.16
"9769",0.23
"9770",0.15
"9771",0.27
"9772",0.26
"9773",0.19
"9774",0.09
"9775",0.31
"9776",0.21
"9777",0.17
"9778",0.1
"9779",0.39
"9780",0.34
"9781",0.19
"9782",0.58
"9783",0.13
"9784",0.23
"9785",0.18
"9786",0.15
"9787",0.17
"9788",0.36
"9789",0.15
"9790",0.25
"9791",0.32
"9792",0.13
"9793",0.2
"9794",0.13
"9795",0.36
"9796",0.27
"9797",0.42
"9798",0.25
"9799",0.29
"9800",0.15
"9801",0.26
"9802",0.26
"9803",0.35
"9804",0.31
"9805",0.29
"9806",0.13
"9807",0.43
"9808",0.15
"9809",0.16
"9810",0.37
"9811",0.15
"9812",0.13
"9813",0.13
"9814",0.2
"9815",0.35
"9816",0.3
"9817",0.24
"9818",0.21
"9819",0.15
"9820",0.27
"9821",0.28
"9822",0.37
"9823",0.51
"9824",0.31
"9825",0.24
"9826",0.48
"9827",0.32
"9828",0.22
"9829",0.51
"9830",0.23
"9831",0.27
"9832",0.56
"9833",0.3
"9834",0.31
"9835",0.3
"9836",0.36
"9837",0.28
"9838",0.33
"9839",0.16
"9840",0.49
"9841",0.33
"9842",0.3
"9843",0.44
"9844",0.39
"9845",0.3
"9846",0.37
"9847",0.26
"9848",0.46
"9849",0.51
"9850",0.16
"9851",0.67
"9852",0.26
"9853",0.4
"9854",0.68
"9855",0.32
"9856",0.32
"9857",0.28
"9858",0.26
"9859",0.36
"9860",0.31
"9861",0.32
"9862",0.32
"9863",0.26
"9864",0.39
"9865",0.47
"9866",0.28
"9867",0.27
"9868",0.51
"9869",0.54
"9870",0.46
"9871",0.23
"9872",0.26
"9873",0.24
"9874",0.24
"9875",0.3
"9876",0.23
"9877",0.38
"9878",0.25
"9879",0.25
"9880",0.35
"9881",0.28
"9882",0.38
"9883",0.27
"9884",0.15
"9885",0.23
"9886",0.47
"9887",0.13
"9888",0.1
"9889",0.3
"9890",0.2
"9891",0.17
"9892",0.16
"9893",0.26
"9894",0.16
"9895",0.11
"9896",0.32
"9897",0.16
"9898",0.37
"9899",0.14
"9900",0.13
"9901",0.58
"9902",0.59
"9903",0.27
"9904",0.2
"9905",0.3
"9906",0.62
"9907",0.26
"9908",0.09
"9909",0.29
"9910",0.16
"9911",0.16
"9912",0.26
"9913",0.22
"9914",0.17
"9915",0.32
"9916",0.2
"9917",0.19
"9918",0.2
"9919",0.3
"9920",0.32
"9921",0.16
"9922",0.55
"9923",0.11
"9924",0.15
"9925",0.36
"9926",0.18
"9927",0.15
"9928",0.29
"9929",0.17
"9930",0.15
"9931",0.42
"9932",0.17
"9933",0.2
"9934",0.17
"9935",0.15
"9936",0.31
"9937",0.33
"9938",0.14
"9939",0.26
"9940",0.23
"9941",0.19
"9942",0.26
"9943",0.3
"9944",0.36
"9945",0.15
"9946",0.09
"9947",0.65
"9948",0.19
"9949",0.14
"9950",0.38
"9951",0.13
"9952",0.15
"9953",0.24
"9954",0.1
"9955",0.36
"9956",0.21
"9957",0.58
"9958",0.16
"9959",0.13
"9960",0.17
"9961",0.41
"9962",0.58
"9963",0.37
"9964",0.22
"9965",0.41
"9966",0.53
"9967",0.2
"9968",0.24
"9969",0.2
"9970",0.6
"9971",0.55
"9972",0.35
"9973",0.44
"9974",0.5
"9975",0.21
"9976",0.49
"9977",0.39
"9978",0.3
"9979",0.38
"9980",0.35
"9981",0.28
"9982",0.26
"9983",0.25
"9984",0.58
"9985",0.43
"9986",0.56
"9987",0.44
"9988",0.49
"9989",0.24
"9990",0.24
"9991",0.36
"9992",0.23
"9993",0.19
"9994",0.82
"9995",0.28
"9996",0.16
"9997",0.37
"9998",0.41
"9999",0.63
"10000",0.28
"10001",0.41
"10002",0.34
"10003",0.34
"10004",0.62
"10005",0.25
"10006",0.26
"10007",0.25
"10008",0.39
"10009",0.28
"10010",0.62
"10011",1
"10012",0.15
"10013",0.2
"10014",0.2
"10015",0.14
"10016",0.33
"10017",0.3
"10018",0.1
"10019",0.32
"10020",0.33
"10021",0.18
"10022",0.27
"10023",0.43
"10024",0.38
"10025",0.22
"10026",0.2
"10027",0.16
"10028",0.27
"10029",0.21
"10030",0.29
"10031",0.22
"10032",0.2
"10033",0.19
"10034",0.15
"10035",0.07
"10036",0.09
"10037",0.13
"10038",0.21
"10039",0.15
"10040",0.08
"10041",0.15
"10042",0.27
"10043",0.17
"10044",0.35
"10045",0.2
"10046",0.22
"10047",0.09
"10048",0.17
"10049",0.27
"10050",0.18
"10051",0.42
"10052",0.24
"10053",0.65
"10054",0.17
"10055",0.26
"10056",0.27
"10057",0.23
"10058",0.33
"10059",0.22
"10060",0.16
"10061",0.21
"10062",0.39
"10063",0.3
"10064",0.12
"10065",0.16
"10066",0.33
"10067",0.58
"10068",0.1
"10069",0.83
"10070",0.18
"10071",0.23
"10072",0.25
"10073",0.12
"10074",0.65
"10075",0.39
"10076",0.25
"10077",0.12
"10078",0.32
"10079",0.69
"10080",0.21
"10081",0.13
"10082",0.26
"10083",0.11
"10084",0.09
"10085",0.13
"10086",0.42
"10087",0.2
"10088",0.29
"10089",0.23
"10090",0.17
"10091",0.14
"10092",0.08
"10093",0.16
"10094",0.37
"10095",0.24
"10096",0.27
"10097",0.33
"10098",0.22
"10099",0.16
"10100",0.28
"10101",0.22
"10102",0.19
"10103",0.2
"10104",0.27
"10105",0.13
"10106",0.21
"10107",0.22
"10108",0.65
"10109",0.23
"10110",0.21
"10111",0.19
"10112",0.18
"10113",0.21
"10114",0.27
"10115",0.21
"10116",0.28
"10117",0.64
"10118",0.21
"10119",0.33
"10120",0.2
"10121",0.27
"10122",0.4
"10123",0.21
"10124",0.22
"10125",0.22
"10126",0.4
"10127",0.32
"10128",0.33
"10129",0.47
"10130",0.23
"10131",0.19
"10132",0.34
"10133",0.25
"10134",0.26
"10135",0.24
"10136",0.61
"10137",0.57
"10138",0.28
"10139",0.56
"10140",0.43
"10141",0.16
"10142",0.23
"10143",0.46
"10144",0.37
"10145",0.19
"10146",0.15
"10147",0.19
"10148",0.69
"10149",0.23
"10150",0.82
"10151",0.57
"10152",0.45
"10153",0.48
"10154",0.22
"10155",0.2
"10156",0.15
"10157",0.91
"10158",0.18
"10159",0.16
"10160",0.15
"10161",0.2
"10162",0.14
"10163",0.21
"10164",0.32
"10165",0.18
"10166",0.17
"10167",0.26
"10168",0.21
"10169",0.21
"10170",0.41
"10171",0.13
"10172",0.22
"10173",0.27
"10174",0.21
"10175",0.46
"10176",0.7
"10177",0.07
"10178",0.05
"10179",0.17
"10180",0.36
"10181",0.13
"10182",0.23
"10183",0.13
"10184",0.11
"10185",0.26
"10186",0.2
"10187",0.2
"10188",0.33
"10189",0.21
"10190",0.11
"10191",0.18
"10192",0.24
"10193",0.2
"10194",0.17
"10195",0.17
"10196",0.42
"10197",0.28
"10198",0.21
"10199",0.22
"10200",0.41
"10201",0.11
"10202",0.15
"10203",0.12
"10204",0.1
"10205",0.17
"10206",0.16
"10207",0.18
"10208",0.22
"10209",0.48
"10210",0.17
"10211",0.24
"10212",0.21
"10213",0.25
"10214",0.11
"10215",0.13
"10216",0.18
"10217",0.14
"10218",0.15
"10219",0.3
"10220",0.35
"10221",0.4
"10222",0.2
"10223",0.25
"10224",0.27
"10225",0.12
"10226",0.13
"10227",0.3
"10228",0.18
"10229",0.07
"10230",0.25
"10231",0.15
"10232",0.11
"10233",0.24
"10234",0.17
"10235",0.15
"10236",0.17
"10237",0.2
"10238",0.24
"10239",0.14
"10240",0.31
"10241",0.23
"10242",0.12
"10243",0.32
"10244",0.18
"10245",0.17
"10246",0.27
"10247",0.11
"10248",0.51
"10249",0.34
"10250",0.16
"10251",0.19
"10252",0.22
"10253",0.25
"10254",0.49
"10255",0.71
"10256",0.34
"10257",0.2
"10258",0.32
"10259",0.24
"10260",0.2
"10261",0.3
"10262",0.36
"10263",0.37
"10264",0.51
"10265",0.48
"10266",0.29
"10267",0.23
"10268",0.22
"10269",0.44
"10270",0.33
"10271",0.42
"10272",0.33
"10273",0.22
"10274",0.46
"10275",0.3
"10276",0.2
"10277",0.55
"10278",0.22
"10279",0.36
"10280",0.43
"10281",0.35
"10282",0.3
"10283",0.32
"10284",0.3
"10285",0.46
"10286",0.32
"10287",0.25
"10288",0.35
"10289",0.4
"10290",0.26
"10291",0.44
"10292",0.46
"10293",0.37
"10294",0.32
"10295",0.25
"10296",0.21
"10297",0.38
"10298",0.24
"10299",0.25
"10300",0.24
"10301",0.53
"10302",0.37
"10303",0.22
"10304",0.24
"10305",0.17
"10306",0.29
"10307",0.46
"10308",0.24
"10309",0.31
"10310",0.21
"10311",0.56
"10312",0.14
"10313",0.19
"10314",0.23
"10315",0.51
"10316",0.51
"10317",0.16
"10318",0.6
"10319",0.39
"10320",0.19
"10321",0.15
"10322",0.13
"10323",0.21
"10324",0.2
"10325",0.11
"10326",0.13
"10327",0.21
"10328",0.21
"10329",0.26
"10330",0.16
"10331",0.16
"10332",0.44
"10333",0.32
"10334",0.19
"10335",0.32
"10336",0.44
"10337",0.34
"10338",0.17
"10339",0.12
"10340",0.16
"10341",0.39
"10342",0.11
"10343",0.19
"10344",0.11
"10345",0.45
"10346",0.17
"10347",0.2
"10348",0.45
"10349",0.12
"10350",0.15
"10351",0.26
"10352",0.14
"10353",0.2
"10354",0.4
"10355",0.18
"10356",0.3
"10357",0.34
"10358",0.19
"10359",0.3
"10360",0.49
"10361",0.46
"10362",0.21
"10363",0.27
"10364",0.19
"10365",0.2
"10366",0.26
"10367",0.25
"10368",0.26
"10369",0.15
"10370",0.08
"10371",0.09
"10372",0.11
"10373",0.29
"10374",0.18
"10375",0.25
"10376",0.29
"10377",0.14
"10378",0.15
"10379",0.19
"10380",0.57
"10381",0.18
"10382",0.17
"10383",0.22
"10384",0.17
"10385",0.21
"10386",0.15
"10387",0.55
"10388",0.33
"10389",0.6
"10390",0.27
"10391",0.09
"10392",0.27
"10393",0.16
"10394",0.34
"10395",0.42
"10396",0.4
"10397",0.72
"10398",0.26
"10399",0.38
"10400",0.97
"10401",0.75
"10402",0.2
"10403",0.4
"10404",0.95
"10405",0.3
"10406",0.25
"10407",0.3
"10408",0.29
"10409",0.45
"10410",0.7
"10411",0.31
"10412",0.2
"10413",0.33
"10414",0.35
"10415",0.47
"10416",0.43
"10417",0.32
"10418",0.33
"10419",0.52
"10420",0.3
"10421",0.29
"10422",0.19
"10423",0.45
"10424",0.14
"10425",0.23
"10426",0.22
"10427",0.33
"10428",0.46
"10429",0.26
"10430",0.2
"10431",0.23
"10432",0.39
"10433",0.54
"10434",0.22
"10435",0.57
"10436",0.34
"10437",0.26
"10438",0.22
"10439",0.51
"10440",0.2
"10441",0.21
"10442",0.18
"10443",0.24
"10444",0.21
"10445",0.27
"10446",0.42
"10447",0.2
"10448",0.2
"10449",0.2
"10450",0.18
"10451",0.28
"10452",0.24
"10453",0.17
"10454",0.19
"10455",0.17
"10456",0.19
"10457",0.29
"10458",0.26
"10459",0.39
"10460",0.14
"10461",0.3
"10462",0.13
"10463",0.1
"10464",0.21
"10465",0.14
"10466",0.11
"10467",0.23
"10468",0.16
"10469",0.12
"10470",0.2
"10471",0.12
"10472",0.1
"10473",0.17
"10474",0.27
"10475",0.21
"10476",0.12
"10477",0.29
"10478",0.14
"10479",0.22
"10480",0.14
"10481",0.39
"10482",0.43
"10483",0.13
"10484",0.18
"10485",0.39
"10486",0.09
"10487",0.21
"10488",0.26
"10489",0.35
"10490",0.09
"10491",0.14
"10492",0.3
"10493",0.16
"10494",0.14
"10495",0.2
"10496",0.3
"10497",0.23
"10498",0.31
"10499",0.12
"10500",0.23
"10501",0.37
"10502",0.26
"10503",0.36
"10504",0.16
"10505",0.27
"10506",0.22
"10507",0.2
"10508",0.45
"10509",0.18
"10510",0.13
"10511",0.28
"10512",0.24
"10513",0.19
"10514",0.22
"10515",0.22
"10516",0.07
"10517",0.2
"10518",0.12
"10519",0.1
"10520",0.27
"10521",0.16
"10522",0.43
"10523",0.3
"10524",0.2
"10525",0.23
"10526",0.16
"10527",0.24
"10528",0.1
"10529",0.18
"10530",0.14
"10531",0.14
"10532",0.21
"10533",0.32
"10534",0.16
"10535",0.54
"10536",0.23
"10537",0.16
"10538",0.29
"10539",0.78
"10540",0.28
"10541",0.34
"10542",0.34
"10543",0.33
"10544",0.24
"10545",0.21
"10546",0.25
"10547",0.26
"10548",0.76
"10549",0.18
"10550",0.29
"10551",0.53
"10552",0.73
"10553",0.33
"10554",0.55
"10555",0.59
"10556",0.28
"10557",0.38
"10558",0.34
"10559",0.49
"10560",0.29
"10561",0.43
"10562",0.35
"10563",0.4
"10564",0.24
"10565",0.29
"10566",0.22
"10567",0.27
"10568",0.22
"10569",0.36
"10570",0.39
"10571",0.28
"10572",0.41
"10573",0.66
"10574",0.41
"10575",0.26
"10576",0.18
"10577",0.48
"10578",0.28
"10579",0.63
"10580",0.51
"10581",0.41
"10582",0.43
"10583",0.86
"10584",0.31
"10585",0.27
"10586",0.29
"10587",0.17
"10588",0.29
"10589",0.16
"10590",0.15
"10591",0.19
"10592",0.18
"10593",0.19
"10594",0.22
"10595",0.21
"10596",0.21
"10597",0.4
"10598",0.29
"10599",0.15
"10600",0.17
"10601",0.16
"10602",0.16
"10603",0.28
"10604",0.15
"10605",0.17
"10606",0.23
"10607",0.36
"10608",0.34
"10609",0.14
"10610",0.11
"10611",0.39
"10612",0.16
"10613",0.2
"10614",0.11
"10615",0.16
"10616",0.13
"10617",0.15
"10618",0.2
"10619",0.25
"10620",0.21
"10621",0.14
"10622",0.11
"10623",0.58
"10624",0.13
"10625",0.06
"10626",0.16
"10627",0.32
"10628",0.15
"10629",0.15
"10630",0.23
"10631",0.22
"10632",0.09
"10633",0.19
"10634",0.19
"10635",0.18
"10636",0.19
"10637",0.26
"10638",0.08
"10639",0.21
"10640",0.29
"10641",0.24
"10642",0.1
"10643",0.26
"10644",0.28
"10645",0.16
"10646",0.21
"10647",0.2
"10648",0.26
"10649",0.2
"10650",0.29
"10651",0.13
"10652",0.34
"10653",0.26
"10654",0.25
"10655",0.13
"10656",0.15
"10657",0.17
"10658",0.16
"10659",0.22
"10660",0.49
"10661",0.07
"10662",0.39
"10663",0.13
"10664",0.12
"10665",0.16
"10666",0.16
"10667",0.2
"10668",0.17
"10669",0.19
"10670",0.42
"10671",0.17
"10672",0.49
"10673",0.19
"10674",0.39
"10675",0.19
"10676",0.29
"10677",0.24
"10678",0.32
"10679",0.14
"10680",0.14
"10681",0.25
"10682",0.1
"10683",0.14
"10684",0.22
"10685",0.31
"10686",0.29
"10687",0.22
"10688",0.36
"10689",0.27
"10690",0.66
"10691",0.35
"10692",0.12
"10693",0.28
"10694",0.33
"10695",0.31
"10696",0.49
"10697",0.36
"10698",0.33
"10699",0.23
"10700",0.19
"10701",0.22
"10702",0.26
"10703",0.17
"10704",0.32
"10705",0.24
"10706",0.45
"10707",0.2
"10708",0.23
"10709",0.54
"10710",0.27
"10711",0.36
"10712",0.26
"10713",0.42
"10714",0.24
"10715",0.23
"10716",0.21
"10717",0.32
"10718",0.23
"10719",0.67
"10720",0.21
"10721",0.18
"10722",0.19
"10723",0.2
"10724",0.33
"10725",0.46
"10726",0.37
"10727",0.26
"10728",0.37
"10729",0.26
"10730",0.27
